"GeneID"	"Cluster"
"2141"	"TMEM132B"	"cluster1"
"2142"	"SPRY3"	"cluster1"
"2143"	"XYLT1"	"cluster1"
"2144"	"CDKL1"	"cluster1"
"2145"	"GPLD1"	"cluster1"
"2146"	"GUCY1A2"	"cluster1"
"2147"	"ANK1"	"cluster1"
"2148"	"SLC9A7"	"cluster1"
"2149"	"SLC2A13"	"cluster1"
"2150"	"CSRNP3"	"cluster1"
"2151"	"RABGAP1L"	"cluster1"
"2152"	"SYN3"	"cluster1"
"2153"	"IL1RAPL1"	"cluster1"
"2154"	"PLCXD2"	"cluster1"
"2155"	"KCNH7"	"cluster1"
"2156"	"SNTG1"	"cluster1"
"2157"	"ZC2HC1A"	"cluster1"
"2158"	"PPM1E"	"cluster1"
"2159"	"MBLAC2"	"cluster1"
"2160"	"SCAMP1"	"cluster1"
"2161"	"PCDH19"	"cluster1"
"2162"	"CACNA1D"	"cluster1"
"2163"	"CSMD1"	"cluster1"
"2164"	"ACR"	"cluster1"
"2165"	"C10orf95"	"cluster1"
"2166"	"PITPNM2"	"cluster1"
"2167"	"RHOF"	"cluster1"
"2168"	"NAT8"	"cluster1"
"2169"	"EPX"	"cluster1"
"2170"	"ZCCHC18"	"cluster1"
"2171"	"BBS1"	"cluster1"
"2172"	"ICA1L"	"cluster1"
"2173"	"HSD17B1"	"cluster1"
"2174"	"TECTA"	"cluster1"
"2175"	"PKDREJ"	"cluster1"
"2176"	"AKAP9"	"cluster1"
"2177"	"INTS2"	"cluster1"
"2178"	"TANC2"	"cluster1"
"2179"	"ATAD2B"	"cluster1"
"2180"	"ALMS1"	"cluster1"
"2181"	"CEP295"	"cluster1"
"2182"	"RIF1"	"cluster1"
"2183"	"ANKS1A"	"cluster1"
"2184"	"MAP4K4"	"cluster1"
"2185"	"NIN"	"cluster1"
"2186"	"GRID2"	"cluster1"
"2187"	"ADGRL3"	"cluster1"
"2188"	"NLGN1"	"cluster1"
"2189"	"P2RX5.TAX1BP3"	"cluster1"
"2190"	"PCDH17"	"cluster1"
"2191"	"UTP14C"	"cluster1"
"2192"	"BTBD18"	"cluster1"
"2193"	"DGKH"	"cluster1"
"2194"	"ERVW.1"	"cluster1"
"2195"	"IGSF9B"	"cluster1"
"2196"	"CDHR5"	"cluster1"
"2197"	"CGN"	"cluster1"
"2198"	"DNAH1"	"cluster1"
"2199"	"L3MBTL1"	"cluster1"
"2200"	"ZNF23"	"cluster1"
"2201"	"STAG3"	"cluster1"
"2202"	"ZMAT1"	"cluster1"
"2203"	"ATP6V1G2.DDX39B"	"cluster1"
"2204"	"LRRN4"	"cluster1"
"2205"	"CFTR"	"cluster1"
"2206"	"OTOGL"	"cluster1"
"2207"	"ADAMTS6"	"cluster1"
"2208"	"KCNT2"	"cluster1"
"2209"	"ASCL3"	"cluster1"
"2210"	"FGF11"	"cluster1"
"2211"	"NRG2"	"cluster1"
"2212"	"CYP3A7"	"cluster1"
"2213"	"TRIM66"	"cluster1"
"2214"	"DNPH1"	"cluster1"
"2215"	"PCSK1N"	"cluster1"
"2216"	"ZFPM1"	"cluster1"
"2217"	"CCDC85B"	"cluster1"
"2218"	"HAGHL"	"cluster1"
"2219"	"OR2V1"	"cluster1"
"2220"	"ELFN1"	"cluster1"
"2221"	"FIBCD1"	"cluster1"
"2222"	"KCNG2"	"cluster1"
"2223"	"GPR50"	"cluster1"
"2224"	"BARX2"	"cluster1"
"2225"	"PGR"	"cluster1"
"2226"	"RFLNA"	"cluster1"
"2227"	"SH3RF3"	"cluster1"
"2228"	"COQ8A"	"cluster1"
"2229"	"PODN"	"cluster1"
"2230"	"RASGEF1B"	"cluster1"
"2231"	"SYNPO2L"	"cluster1"
"2232"	"DGAT2"	"cluster1"
"2233"	"PRICKLE1"	"cluster1"
"2234"	"TLL1"	"cluster1"
"2235"	"GSG1L"	"cluster1"
"2236"	"PCDHA2"	"cluster1"
"2237"	"FCRLB"	"cluster1"
"2238"	"WNT9A"	"cluster1"
"2239"	"CTSE"	"cluster1"
"2240"	"KRT20"	"cluster1"
"2241"	"KRT1"	"cluster1"
"2242"	"PCDHGA5"	"cluster1"
"2243"	"COX7B2"	"cluster1"
"2244"	"MYH6"	"cluster1"
"2245"	"AFAP1L2"	"cluster1"
"2246"	"GABRQ"	"cluster1"
"2247"	"GAL3ST3"	"cluster1"
"2248"	"KCNH2"	"cluster1"
"2249"	"C2orf80"	"cluster1"
"2250"	"RNFT2"	"cluster1"
"2251"	"ARHGEF25"	"cluster1"
"2252"	"B4GALNT1"	"cluster1"
"2253"	"P2RX3"	"cluster1"
"2254"	"XKR5"	"cluster1"
"2255"	"BARHL1"	"cluster1"
"2256"	"ANKRD55"	"cluster1"
"2257"	"ZBTB8B"	"cluster1"
"2258"	"OR2AK2"	"cluster1"
"2259"	"PCDHA3"	"cluster1"
"2260"	"RNASEH2B"	"cluster1"
"2261"	"TMEM253"	"cluster1"
"2262"	"GEMIN2"	"cluster1"
"2263"	"LAPTM4B"	"cluster1"
"2264"	"CNTROB"	"cluster1"
"2265"	"DVL2"	"cluster1"
"2266"	"AAAS"	"cluster1"
"2267"	"NFATC2IP"	"cluster1"
"2268"	"DDX27"	"cluster1"
"2269"	"UTP14A"	"cluster1"
"2270"	"ZCCHC3"	"cluster1"
"2271"	"PPAN"	"cluster1"
"2272"	"UNK"	"cluster1"
"2273"	"FXN"	"cluster1"
"2274"	"VAV2"	"cluster1"
"2275"	"ZNF791"	"cluster1"
"2276"	"CDC23"	"cluster1"
"2277"	"SMARCAD1"	"cluster1"
"2278"	"ETAA1"	"cluster1"
"2279"	"XPO1"	"cluster1"
"2280"	"GSPT2"	"cluster1"
"2281"	"OGFOD1"	"cluster1"
"2282"	"TIMM21"	"cluster1"
"2283"	"CEP76"	"cluster1"
"2284"	"PPP4R1"	"cluster1"
"2285"	"MEX3A"	"cluster1"
"2286"	"SOX11"	"cluster1"
"2287"	"GRIK3"	"cluster1"
"2288"	"LRP5"	"cluster1"
"2289"	"NOTCH1"	"cluster1"
"2290"	"GNL3"	"cluster1"
"2291"	"MYC"	"cluster1"
"2292"	"PYCR1"	"cluster1"
"2293"	"ATRIP"	"cluster1"
"2294"	"ZKSCAN7"	"cluster1"
"2295"	"ING1"	"cluster1"
"2296"	"ARL6IP6"	"cluster1"
"2297"	"POLA1"	"cluster1"
"2298"	"ZKSCAN4"	"cluster1"
"2299"	"SUZ12"	"cluster1"
"2300"	"USP13"	"cluster1"
"2301"	"TOPBP1"	"cluster1"
"2302"	"NCAPD3"	"cluster1"
"2303"	"NUP155"	"cluster1"
"2304"	"DNMT1"	"cluster1"
"2305"	"INCENP"	"cluster1"
"2306"	"G2E3"	"cluster1"
"2307"	"SMC6"	"cluster1"
"2308"	"CEP57"	"cluster1"
"2309"	"FAM76B"	"cluster1"
"2310"	"RAF1"	"cluster1"
"2311"	"PALB2"	"cluster1"
"2312"	"ZNF496"	"cluster1"
"2313"	"BAZ1A"	"cluster1"
"2314"	"SUV39H2"	"cluster1"
"2315"	"SLC7A5"	"cluster1"
"2316"	"OSBPL5"	"cluster1"
"2317"	"RARA"	"cluster1"
"2318"	"STC2"	"cluster1"
"2319"	"ALDH1L2"	"cluster1"
"2320"	"SLCO5A1"	"cluster1"
"2321"	"ETS1"	"cluster1"
"2322"	"PHLDA1"	"cluster1"
"2323"	"TFAP2A"	"cluster1"
"2324"	"ONECUT2"	"cluster1"
"2325"	"TOX3"	"cluster1"
"2326"	"GLCCI1"	"cluster1"
"2327"	"MBTD1"	"cluster1"
"2328"	"SRSF12"	"cluster1"
"2329"	"ZNF519"	"cluster1"
"2330"	"INSM1"	"cluster1"
"2331"	"NEUROD1"	"cluster1"
"2332"	"SLC6A19"	"cluster1"
"2333"	"PCDHGA7"	"cluster1"
"2334"	"PCDHGA11"	"cluster1"
"2335"	"SNORD53"	"cluster1"
"2336"	"CRISPLD2"	"cluster3"
"2337"	"INHBA"	"cluster3"
"2338"	"VGLL3"	"cluster3"
"2339"	"BMX"	"cluster3"
"2340"	"MYOCD"	"cluster3"
"2341"	"ITGA8"	"cluster3"
"2342"	"NGF"	"cluster3"
"2343"	"FBLN1"	"cluster3"
"2344"	"PDGFRL"	"cluster3"
"2345"	"ALDH1A3"	"cluster3"
"2346"	"MCTP2"	"cluster3"
"2347"	"TRABD2B"	"cluster3"
"2348"	"CNN1"	"cluster3"
"2349"	"ACTA2"	"cluster3"
"2350"	"ACTG2"	"cluster3"
"2351"	"FRZB"	"cluster3"
"2352"	"ITGBL1"	"cluster3"
"2353"	"PERP"	"cluster3"
"2354"	"IGFBP6"	"cluster3"
"2355"	"ISLR"	"cluster3"
"2356"	"ASS1"	"cluster3"
"2357"	"FHL2"	"cluster3"
"2358"	"ORM1"	"cluster3"
"2359"	"TNFRSF9"	"cluster3"
"2360"	"CXCL13"	"cluster3"
"2361"	"TNFSF11"	"cluster3"
"2362"	"C10orf71"	"cluster3"
"2363"	"DAZL"	"cluster3"
"2364"	"NUTM1"	"cluster3"
"2365"	"FGF5"	"cluster3"
"2366"	"CCL11"	"cluster3"
"2367"	"MMP13"	"cluster3"
"2368"	"CLMP"	"cluster3"
"2369"	"GLT8D2"	"cluster3"
"2370"	"GXYLT2"	"cluster3"
"2371"	"TFAP2C"	"cluster3"
"2372"	"CALCA"	"cluster3"
"2373"	"PRSS57"	"cluster3"
"2374"	"OPN1LW"	"cluster3"
"2375"	"IZUMO1R"	"cluster3"
"2376"	"SLC22A2"	"cluster3"
"2377"	"CEMIP"	"cluster3"
"2378"	"PTGDR"	"cluster3"
"2379"	"ITIH2"	"cluster3"
"2380"	"C7"	"cluster3"
"2381"	"OGN"	"cluster3"
"2382"	"FBLN2"	"cluster3"
"2383"	"WNT4"	"cluster3"
"2384"	"CXCL12"	"cluster3"
"2385"	"HTR2B"	"cluster3"
"2386"	"PCDHGA9"	"cluster3"
"2387"	"EDA2R"	"cluster3"
"2388"	"PTCHD4"	"cluster3"
"2389"	"KRT73"	"cluster3"
"2390"	"RBM20"	"cluster3"
"2391"	"FGD5"	"cluster3"
"2392"	"ARHGEF15"	"cluster3"
"2393"	"BCL6B"	"cluster3"
"2394"	"FAM43A"	"cluster3"
"2395"	"DCN"	"cluster3"
"2396"	"FOXC2"	"cluster3"
"2397"	"IGKV1.37"	"cluster3"
"2398"	"CASP12"	"cluster3"
"2399"	"XIRP2"	"cluster3"
"2400"	"L3HYPDH"	"cluster3"
"2401"	"ERH"	"cluster3"
"2402"	"ZNF410"	"cluster3"
"2403"	"RPS7"	"cluster3"
"2404"	"TPT1"	"cluster3"
"2405"	"RPL17"	"cluster3"
"2406"	"RACK1"	"cluster3"
"2407"	"RPL32"	"cluster3"
"2408"	"PPIL1"	"cluster3"
"2409"	"CENPQ"	"cluster3"
"2410"	"NSL1"	"cluster3"
"2411"	"LSM3"	"cluster3"
"2412"	"DYNLT1"	"cluster3"
"2413"	"SNRPC"	"cluster3"
"2414"	"LSM2"	"cluster3"
"2415"	"SNRPG"	"cluster3"
"2416"	"PCOLCE2"	"cluster3"
"2417"	"TMEM45A"	"cluster3"
"2418"	"ARL4A"	"cluster3"
"2419"	"BZW2"	"cluster3"
"2420"	"TRAF4"	"cluster3"
"2421"	"IL20RB"	"cluster3"
"2422"	"THOC6"	"cluster3"
"2423"	"ALYREF"	"cluster3"
"2424"	"EIF4EBP1"	"cluster3"
"2425"	"IFRD2"	"cluster3"
"2426"	"POLD2"	"cluster3"
"2427"	"BTG1"	"cluster3"
"2428"	"UIMC1"	"cluster3"
"2429"	"HNRNPAB"	"cluster3"
"2430"	"LSM8"	"cluster3"
"2431"	"TRIM24"	"cluster3"
"2432"	"GEMIN6"	"cluster3"
"2433"	"WDR46"	"cluster3"
"2434"	"RCN1"	"cluster3"
"2435"	"SHMT2"	"cluster3"
"2436"	"ADAM8"	"cluster3"
"2437"	"ATP6V1C2"	"cluster3"
"2438"	"HAS3"	"cluster3"
"2439"	"IL11"	"cluster3"
"2440"	"GRB10"	"cluster3"
"2441"	"LZTS1"	"cluster3"
"2442"	"SPRED3"	"cluster3"
"2443"	"BEAN1"	"cluster3"
"2444"	"F12"	"cluster3"
"2445"	"LEMD1"	"cluster3"
"2446"	"METTL11B"	"cluster3"
"2447"	"IRGM"	"cluster3"
"2448"	"PTGIS"	"cluster3"
"2449"	"VASH2"	"cluster3"
"2450"	"IL27RA"	"cluster3"
"2451"	"SUSD1"	"cluster3"
"2452"	"NPHS2"	"cluster3"
"2453"	"PRSS12"	"cluster3"
"2454"	"TFAP2B"	"cluster3"
"2455"	"PCDHA13"	"cluster3"
"2456"	"VRTN"	"cluster3"
"2457"	"SPATA32"	"cluster3"
"2458"	"KCP"	"cluster3"
"2459"	"PRPH"	"cluster3"
"2460"	"SLC19A3"	"cluster3"
"2461"	"CYP3A5"	"cluster3"
"2462"	"ZNF648"	"cluster3"
"2463"	"SNORA80B"	"cluster3"
"2464"	"EFCAB13"	"cluster3"
"2465"	"U2AF1"	"cluster3"
"2466"	"NANOG"	"cluster3"
"2467"	"NANOGP8"	"cluster3"
"2468"	"SLC25A2"	"cluster3"
"2469"	"FOXN4"	"cluster3"
"2470"	"DDX11"	"cluster3"
"2471"	"TMEM131L"	"cluster3"
"2472"	"DNA2"	"cluster3"
"2473"	"TICRR"	"cluster3"
"2474"	"ATAD5"	"cluster3"
"2475"	"POLE"	"cluster3"
"2476"	"CERS5"	"cluster3"
"2477"	"TARBP2"	"cluster3"
"2478"	"FANCG"	"cluster3"
"2479"	"RFC4"	"cluster3"
"2480"	"NT5DC2"	"cluster3"
"2481"	"PIF1"	"cluster3"
"2482"	"PARD6G"	"cluster3"
"2483"	"PTK7"	"cluster3"
"2484"	"SCARF2"	"cluster3"
"2485"	"EMC9"	"cluster3"
"2486"	"R3HDM4"	"cluster3"
"2487"	"CDC25B"	"cluster3"
"2488"	"CCHCR1"	"cluster3"
"2489"	"HAUS5"	"cluster3"
"2490"	"LIG1"	"cluster3"
"2491"	"POLD1"	"cluster3"
"2492"	"MRGBP"	"cluster3"
"2493"	"NUP85"	"cluster3"
"2494"	"SPIN4"	"cluster3"
"2495"	"C4orf46"	"cluster3"
"2496"	"SPDL1"	"cluster3"
"2497"	"LIN9"	"cluster3"
"2498"	"PRIM1"	"cluster3"
"2499"	"DHFR"	"cluster3"
"2500"	"SMC2"	"cluster3"
"2501"	"DEK"	"cluster3"
"2502"	"MIS18A"	"cluster3"
"2503"	"MCM3"	"cluster3"
"2504"	"PSMC3IP"	"cluster3"
"2505"	"FIGNL1"	"cluster3"
"2506"	"RRM1"	"cluster3"
"2507"	"BRCA1"	"cluster3"
"2508"	"NUP205"	"cluster3"
"2509"	"RBL1"	"cluster3"
"2510"	"NCAPG2"	"cluster3"
"2511"	"WDHD1"	"cluster3"
"2512"	"CEP128"	"cluster3"
"2513"	"CEP57L1"	"cluster3"
"2514"	"ZW10"	"cluster3"
"2515"	"KIF20B"	"cluster3"
"2516"	"MASTL"	"cluster3"
"2517"	"RHNO1"	"cluster3"
"2518"	"CCDC77"	"cluster3"
"2519"	"NCAPD2"	"cluster3"
"2520"	"FRMD6"	"cluster3"
"2521"	"ADAM17"	"cluster3"
"2522"	"VGLL4"	"cluster3"
"2523"	"DHX15"	"cluster3"
"2524"	"SLAIN2"	"cluster3"
"2525"	"POLH"	"cluster3"
"2526"	"ZDHHC15"	"cluster3"
"2527"	"GCFC2"	"cluster3"
"2528"	"RTTN"	"cluster3"
"2529"	"PROSER3"	"cluster3"
"2530"	"TRAF7"	"cluster3"
"2531"	"STK38"	"cluster3"
"2532"	"PLEKHG2"	"cluster3"
"2533"	"RCC1"	"cluster3"
"2534"	"CNTRL"	"cluster3"
"2535"	"SMC5"	"cluster3"
"2536"	"CEBPG"	"cluster3"
"2537"	"ZNF473"	"cluster3"
"2538"	"BARD1"	"cluster3"
"2539"	"NEDD1"	"cluster3"
"2540"	"PAICS"	"cluster3"
"2541"	"PPAT"	"cluster3"
"2542"	"POU3F2"	"cluster3"
"2543"	"PHF19"	"cluster3"
"2544"	"UHRF1"	"cluster3"
"2545"	"CDH15"	"cluster3"
"2546"	"SLC43A1"	"cluster3"
"2547"	"BMF"	"cluster3"
"2548"	"MPZL1"	"cluster3"
"2549"	"SAMHD1"	"cluster3"
"2550"	"APLN"	"cluster3"
"2551"	"CD9"	"cluster3"
"2552"	"TAX1BP3"	"cluster3"
"2553"	"FIBIN"	"cluster3"
"2554"	"CSRP2"	"cluster3"
"2555"	"TAS1R1"	"cluster3"
"2556"	"ADGRG5"	"cluster3"
"2557"	"PLAC8"	"cluster3"
"2558"	"CD19"	"cluster3"
"2559"	"SERPINF2"	"cluster3"
"2560"	"PCK2"	"cluster3"
"2561"	"ZBP1"	"cluster3"
"2562"	"OAS3"	"cluster3"
"2563"	"OASL"	"cluster3"
"2564"	"RSAD2"	"cluster3"
"2565"	"MX1"	"cluster3"
"2566"	"OAS2"	"cluster3"
"2567"	"IFI35"	"cluster3"
"2568"	"IRF7"	"cluster3"
"2569"	"DHX58"	"cluster3"
"2570"	"TRIM5"	"cluster3"
"2571"	"CXCL9"	"cluster3"
"2572"	"CXCL10"	"cluster3"
"2573"	"CXCL11"	"cluster3"
"2574"	"IRF1"	"cluster3"
"2575"	"TAP1"	"cluster3"
"2576"	"PSMB8"	"cluster3"
"2577"	"PSMB9"	"cluster3"
"2578"	"BST2"	"cluster3"
"2579"	"IFI44"	"cluster3"
"2580"	"PLSCR1"	"cluster3"
"2581"	"NLRC5"	"cluster3"
"2582"	"SP110"	"cluster3"
"2583"	"UBD"	"cluster3"
"2584"	"IFI16"	"cluster3"
"2585"	"IL18BP"	"cluster3"
"2586"	"TSPAN10"	"cluster3"
"2587"	"TUBD1"	"cluster3"
"2588"	"RAD51B"	"cluster3"
"2589"	"ATP6V0E1"	"cluster3"
"2590"	"SPTSSA"	"cluster3"
"2591"	"MATN2"	"cluster3"
"2592"	"TMEM255A"	"cluster3"
"2593"	"FRMD3"	"cluster3"
"2594"	"GLIPR2"	"cluster3"
"2595"	"TMEM243"	"cluster3"
"2596"	"MTERF1"	"cluster3"
"2597"	"GATAD1"	"cluster3"
"2598"	"IFRD1"	"cluster3"
"2599"	"NID1"	"cluster3"
"2600"	"CALD1"	"cluster3"
"2601"	"TPM4"	"cluster3"
"2602"	"F2R"	"cluster3"
"2603"	"CDH11"	"cluster3"
"2604"	"RIPK1"	"cluster3"
"2605"	"GSTK1"	"cluster3"
"2606"	"TMEM140"	"cluster3"
"2607"	"CRISPLD1"	"cluster3"
"2608"	"ANO6"	"cluster3"
"2609"	"S1PR3"	"cluster3"
"2610"	"CHIC2"	"cluster3"
"2611"	"C1orf112"	"cluster3"
"2612"	"ACTL6A"	"cluster3"
"2613"	"MTFR1"	"cluster3"
"2614"	"CDK6"	"cluster3"
"2615"	"KLHL4"	"cluster3"
"2616"	"TNFRSF19"	"cluster3"
"2617"	"RPS6KB2"	"cluster3"
"2618"	"MYO9B"	"cluster3"
"2619"	"PFKL"	"cluster3"
"2620"	"GAA"	"cluster3"
"2621"	"PML"	"cluster3"
"2622"	"RBM38"	"cluster3"
"2623"	"SESN2"	"cluster3"
"2624"	"ESRRB"	"cluster3"
"2625"	"INAFM2"	"cluster3"
"2626"	"CAPN1"	"cluster3"
"2627"	"ORAI2"	"cluster3"
"2628"	"RNF14"	"cluster3"
"2629"	"TMEM50B"	"cluster3"
"2630"	"CLDN12"	"cluster3"
"2631"	"ITGAV"	"cluster3"
"2632"	"ATP6AP2"	"cluster3"
"2633"	"SPCS3"	"cluster3"
"2634"	"MANSC1"	"cluster3"
"2635"	"TRIM69"	"cluster3"
"2636"	"MFSD4B"	"cluster3"
"2637"	"NEMP2"	"cluster3"
"2638"	"SLC25A40"	"cluster3"
"2639"	"FAM133B"	"cluster3"
"2640"	"POT1"	"cluster3"
"2641"	"MBD4"	"cluster3"
"2642"	"DCK"	"cluster3"
"2643"	"TNPO1"	"cluster3"
"2644"	"BBS4"	"cluster3"
"2645"	"MPPE1"	"cluster3"
"2646"	"C12orf60"	"cluster3"
"2647"	"DOK5"	"cluster3"
"2648"	"ABHD3"	"cluster3"
"2649"	"FAM210B"	"cluster3"
"2650"	"BTLA"	"cluster3"
"2651"	"CLEC6A"	"cluster3"
"2652"	"CXCR5"	"cluster3"
"2653"	"CNR2"	"cluster3"
"2654"	"CD79A"	"cluster3"
"2655"	"MS4A1"	"cluster3"
"2656"	"TRBV10.2"	"cluster3"
"2657"	"CD8B"	"cluster3"
"2658"	"NAT1"	"cluster3"
"2659"	"XCL1"	"cluster3"
"2660"	"XCL2"	"cluster3"
"2661"	"GZMB"	"cluster3"
"2662"	"CTSW"	"cluster3"
"2663"	"IL2RG"	"cluster3"
"2664"	"NKG7"	"cluster3"
"2665"	"CD52"	"cluster3"
"2666"	"CST7"	"cluster3"
"2667"	"PRF1"	"cluster3"
"2668"	"KLRD1"	"cluster3"
"2669"	"CD27"	"cluster3"
"2670"	"KLRB1"	"cluster3"
"2671"	"TRBV10.3"	"cluster3"
"2672"	"XCR1"	"cluster3"
"2673"	"CCR7"	"cluster3"
"2674"	"LY9"	"cluster3"
"2675"	"SLAMF7"	"cluster3"
"2676"	"ICOS"	"cluster3"
"2677"	"SIRPG"	"cluster3"
"2678"	"SH2D1A"	"cluster3"
"2679"	"P2RY10"	"cluster3"
"2680"	"CD96"	"cluster3"
"2681"	"PYHIN1"	"cluster3"
"2682"	"EOMES"	"cluster3"
"2683"	"FASLG"	"cluster3"
"2684"	"IL2RB"	"cluster3"
"2685"	"CD5"	"cluster3"
"2686"	"TRBC1"	"cluster3"
"2687"	"GPR171"	"cluster3"
"2688"	"SLAMF6"	"cluster3"
"2689"	"CCR2"	"cluster3"
"2690"	"CD3G"	"cluster3"
"2691"	"CXCR3"	"cluster3"
"2692"	"GZMA"	"cluster3"
"2693"	"CD3E"	"cluster3"
"2694"	"CD2"	"cluster3"
"2695"	"CD3D"	"cluster3"
"2696"	"CD247"	"cluster3"
"2697"	"CD8A"	"cluster3"
"2698"	"TRBC2"	"cluster3"
"2699"	"CTLA4"	"cluster3"
"2700"	"GRAP2"	"cluster3"
"2701"	"SLA2"	"cluster3"
"2702"	"VNN1"	"cluster3"
"2703"	"ZC3H12D"	"cluster3"
"2704"	"PSTPIP2"	"cluster3"
"2705"	"RUNX2"	"cluster3"
"2706"	"CACNA2D4"	"cluster3"
"2707"	"SLC16A5"	"cluster3"
"2708"	"LCP2"	"cluster3"
"2709"	"C3AR1"	"cluster3"
"2710"	"PTPN6"	"cluster3"
"2711"	"GNGT2"	"cluster3"
"2712"	"SCIMP"	"cluster3"
"2713"	"CD180"	"cluster3"
"2714"	"SPN"	"cluster3"
"2715"	"SLC15A3"	"cluster3"
"2716"	"UCP2"	"cluster3"
"2717"	"ARPC1B"	"cluster3"
"2718"	"CD300A"	"cluster3"
"2719"	"NCF4"	"cluster3"
"2720"	"CD33"	"cluster3"
"2721"	"ARL11"	"cluster3"
"2722"	"HCK"	"cluster3"
"2723"	"OSCAR"	"cluster3"
"2724"	"ARHGAP9"	"cluster3"
"2725"	"MYO1F"	"cluster3"
"2726"	"SLC2A5"	"cluster3"
"2727"	"C3"	"cluster3"
"2728"	"ITGB2"	"cluster3"
"2729"	"LAT2"	"cluster3"
"2730"	"SIGLEC10"	"cluster3"
"2731"	"THEMIS2"	"cluster3"
"2732"	"SLC11A1"	"cluster3"
"2733"	"TLR2"	"cluster3"
"2734"	"CD226"	"cluster3"
"2735"	"SLC2A9"	"cluster3"
"2736"	"SCPEP1"	"cluster3"
"2737"	"GIMAP4"	"cluster3"
"2738"	"TLR1"	"cluster3"
"2739"	"CSF2RB"	"cluster3"
"2740"	"PTPRC"	"cluster3"
"2741"	"EMB"	"cluster3"
"2742"	"TLR8"	"cluster3"
"2743"	"ARHGAP15"	"cluster3"
"2744"	"TFEC"	"cluster3"
"2745"	"TNFSF8"	"cluster3"
"2746"	"FGR"	"cluster3"
"2747"	"MLKL"	"cluster3"
"2748"	"RAB20"	"cluster3"
"2749"	"CXCR4"	"cluster3"
"2750"	"CEBPD"	"cluster3"
"2751"	"RGS1"	"cluster3"
"2752"	"CD1D"	"cluster3"
"2753"	"MS4A7"	"cluster3"
"2754"	"MS4A4A"	"cluster3"
"2755"	"MS4A6A"	"cluster3"
"2756"	"CD163"	"cluster3"
"2757"	"ST14"	"cluster3"
"2758"	"MSR1"	"cluster3"
"2759"	"CTSC"	"cluster3"
"2760"	"FCGR3A"	"cluster3"
"2761"	"GPR65"	"cluster3"
"2762"	"IL27"	"cluster3"
"2763"	"PDCD1"	"cluster3"
"2764"	"STX11"	"cluster3"
"2765"	"CD300LB"	"cluster3"
"2766"	"IL1RN"	"cluster3"
"2767"	"MIS18BP1"	"cluster3"
"2768"	"TTF2"	"cluster3"
"2769"	"PI4K2B"	"cluster3"
"2770"	"BTN2A2"	"cluster3"
"2771"	"FAM111A"	"cluster3"
"2772"	"CENPS"	"cluster3"
"2773"	"AK2"	"cluster3"
"2774"	"PDIA5"	"cluster3"
"2775"	"C7orf31"	"cluster3"
"2776"	"NFE2L3"	"cluster3"
"2777"	"SIRPB1"	"cluster3"
"2778"	"SUCNR1"	"cluster3"
"2779"	"CPED1"	"cluster3"
"2780"	"ITGB7"	"cluster3"
"2781"	"OTOA"	"cluster3"
"2782"	"ACP5"	"cluster3"
"2783"	"GPNMB"	"cluster3"
"2784"	"CAPN12"	"cluster3"
"2785"	"MEI1"	"cluster3"
"2786"	"KMO"	"cluster3"
"2787"	"CPA4"	"cluster3"
"2788"	"RAB38"	"cluster3"
"2789"	"SPIB"	"cluster3"
"2790"	"ATP2A3"	"cluster3"
"2791"	"GFI1"	"cluster3"
"2792"	"IL9R"	"cluster3"
"2793"	"GPR141"	"cluster3"
"2794"	"GPR18"	"cluster3"
"2795"	"PTPN22"	"cluster3"
"2796"	"CD72"	"cluster3"
"2797"	"MS4A4E"	"cluster3"
"2798"	"TRPC7"	"cluster3"
"2799"	"TSHB"	"cluster3"
"2800"	"NR4A3"	"cluster3"
"2801"	"DUSP5"	"cluster3"
"2802"	"ATF3"	"cluster3"
"2803"	"FOSL2"	"cluster3"
"2804"	"MAFF"	"cluster3"
"2805"	"PIM1"	"cluster3"
"2806"	"MYBPC2"	"cluster3"
"2807"	"LGI2"	"cluster3"
"2808"	"WNT2"	"cluster3"
"2809"	"PLEKHS1"	"cluster3"
"2810"	"CAPN5"	"cluster3"
"2811"	"OMP"	"cluster3"
"2812"	"ALPK2"	"cluster3"
"2813"	"PRR16"	"cluster3"
"2814"	"CHST4"	"cluster3"
"2815"	"GPAT3"	"cluster3"
"2816"	"PDK3"	"cluster3"
"2817"	"BDKRB2"	"cluster3"
"2818"	"LTBP2"	"cluster3"
"2819"	"CST6"	"cluster3"
"2820"	"DSG2"	"cluster3"
"2821"	"AHR"	"cluster3"
"2822"	"CRYBG1"	"cluster3"
"2823"	"HGF"	"cluster3"
"2824"	"KRT80"	"cluster3"
"2825"	"PODNL1"	"cluster3"
"2826"	"TRPM8"	"cluster3"
"2827"	"GBP2"	"cluster3"
"2828"	"SPOCD1"	"cluster3"
"2829"	"CD44"	"cluster3"
"2830"	"EMP1"	"cluster3"
"2831"	"YBX3"	"cluster3"
"2832"	"GADD45A"	"cluster3"
"2833"	"SERPINA3"	"cluster3"
"2834"	"MUC1"	"cluster3"
"2835"	"PLEKHA4"	"cluster3"
"2836"	"VIM"	"cluster3"
"2837"	"REEP4"	"cluster3"
"2838"	"TCIRG1"	"cluster3"
"2839"	"HLA.DQB2"	"cluster3"
"2840"	"HLA.DQB1"	"cluster3"
"2841"	"HLA.DRB5"	"cluster3"
"2842"	"FGL2"	"cluster3"
"2843"	"HLA.DMB"	"cluster3"
