seqnames	start	end	width	strand	cpgIsland	IwtAP2R4a	IwtAP6c	IWTAPB	IAP89	IAP89B	IAPA	log2FoldChange	pvalue	padj	DynamicallyDetected	status	pval2	annot.symbol	annot.type
chr11	69560008	69560394	387	*	chr11_69560008_69560394	0	0	0	12.1993583772785	1.46784260783547	4.54469104378732	4.55730851245595	0.0346932571633481	NA		DMRs-up	1.45975492467038	Efnb3	mm10_genes_promoters
chr11	69560008	69560394	387	*	chr11_69560008_69560394	0	0	0	12.1993583772785	1.46784260783547	4.54469104378732	4.55730851245595	0.0346932571633481	NA		DMRs-up	1.45975492467038	Efnb3	mm10_genes_5UTRs
chr11	69560008	69560394	387	*	chr11_69560008_69560394	0	0	0	12.1993583772785	1.46784260783547	4.54469104378732	4.55730851245595	0.0346932571633481	NA		DMRs-up	1.45975492467038	Efnb3	mm10_genes_exons
chr11	69560008	69560394	387	*	chr11_69560008_69560394	0	0	0	12.1993583772785	1.46784260783547	4.54469104378732	4.55730851245595	0.0346932571633481	NA		DMRs-up	1.45975492467038	Efnb3	mm10_genes_intronexonboundaries
chr11	70459543	70459769	227	*	chr11_70459543_70459769	0	0	0	4.43613031901037	7.82849390845585	5.04965671531924	4.51148753638409	0.0207998685908401	NA		DMRs-up	1.68193940880903	Zmynd15	mm10_genes_promoters
chr11	70459543	70459769	227	*	chr11_70459543_70459769	0	0	0	4.43613031901037	7.82849390845585	5.04965671531924	4.51148753638409	0.0207998685908401	NA		DMRs-up	1.68193940880903	Cxcl16	mm10_genes_promoters
chr11	70459543	70459769	227	*	chr11_70459543_70459769	0	0	0	4.43613031901037	7.82849390845585	5.04965671531924	4.51148753638409	0.0207998685908401	NA		DMRs-up	1.68193940880903	Zmynd15	mm10_genes_5UTRs
chr11	70459543	70459769	227	*	chr11_70459543_70459769	0	0	0	4.43613031901037	7.82849390845585	5.04965671531924	4.51148753638409	0.0207998685908401	NA		DMRs-up	1.68193940880903	Cxcl16	mm10_genes_5UTRs
chr11	70459543	70459769	227	*	chr11_70459543_70459769	0	0	0	4.43613031901037	7.82849390845585	5.04965671531924	4.51148753638409	0.0207998685908401	NA		DMRs-up	1.68193940880903	Zmynd15	mm10_genes_exons
chr11	70459543	70459769	227	*	chr11_70459543_70459769	0	0	0	4.43613031901037	7.82849390845585	5.04965671531924	4.51148753638409	0.0207998685908401	NA		DMRs-up	1.68193940880903	Cxcl16	mm10_genes_exons
chr11	71033181	71033484	304	*	chr11_71033181_71033484	0	1.14902377191648	0	16.6354886962889	1.95712347711396	4.54469104378732	3.93406678053854	0.0381019151037986	NA		DMRs-up	1.41905319497768	6330403K07Rik	mm10_genes_exons
chr11	71033181	71033484	304	*	chr11_71033181_71033484	0	1.14902377191648	0	16.6354886962889	1.95712347711396	4.54469104378732	3.93406678053854	0.0381019151037986	NA		DMRs-up	1.41905319497768	6330403K07Rik	mm10_genes_intronexonboundaries
chr11	72411131	72411894	764	*	chr11_72411131_72411894	0	0	0	3.32709773925778	5.87137043134189	4.0397253722554	4.12499335114922	0.048638491965198	NA		DMRs-up	1.31301989881234	Smtnl2	mm10_genes_promoters
chr11	72411131	72411894	764	*	chr11_72411131_72411894	0	0	0	3.32709773925778	5.87137043134189	4.0397253722554	4.12499335114922	0.048638491965198	NA		DMRs-up	1.31301989881234	Smtnl2	mm10_genes_5UTRs
chr11	72411131	72411894	764	*	chr11_72411131_72411894	0	0	0	3.32709773925778	5.87137043134189	4.0397253722554	4.12499335114922	0.048638491965198	NA		DMRs-up	1.31301989881234	Smtnl2	mm10_genes_exons
chr11	72411131	72411894	764	*	chr11_72411131_72411894	0	0	0	3.32709773925778	5.87137043134189	4.0397253722554	4.12499335114922	0.048638491965198	NA		DMRs-up	1.31301989881234	Smtnl2	mm10_genes_intronexonboundaries
chr11	72961075	72961596	522	*	chr11_72961075_72961596	0	0	0	6.65419547851555	6.36065130062038	6.56455372991502	4.68174920555108	0.0117823440658864	NA		DMRs-up	1.92876829922572	Atp2a3	mm10_genes_promoters
chr11	72961075	72961596	522	*	chr11_72961075_72961596	0	0	0	6.65419547851555	6.36065130062038	6.56455372991502	4.68174920555108	0.0117823440658864	NA		DMRs-up	1.92876829922572	Atp2a3	mm10_genes_5UTRs
chr11	72961075	72961596	522	*	chr11_72961075_72961596	0	0	0	6.65419547851555	6.36065130062038	6.56455372991502	4.68174920555108	0.0117823440658864	NA		DMRs-up	1.92876829922572	Atp2a3	mm10_genes_exons
chr11	76622237	76623850	1614	*	chr11_76622237_76623850	0	1.14902377191648	0	7.76322805826814	4.89280869278491	4.0397253722554	3.47482240012498	0.0482316225354926	NA		DMRs-up	1.3166681279525	Abr	mm10_genes_promoters
chr11	76622237	76623850	1614	*	chr11_76622237_76623850	0	1.14902377191648	0	7.76322805826814	4.89280869278491	4.0397253722554	3.47482240012498	0.0482316225354926	NA		DMRs-up	1.3166681279525	Abr	mm10_genes_1to5kb
chr11	76622237	76623850	1614	*	chr11_76622237_76623850	0	1.14902377191648	0	7.76322805826814	4.89280869278491	4.0397253722554	3.47482240012498	0.0482316225354926	NA		DMRs-up	1.3166681279525	Abr	mm10_genes_intronexonboundaries
chr11	77348100	77348664	565	*	chr11_77348100_77348664	0	1.14902377191648	0	7.76322805826814	7.82849390845585	7.06951940144694	3.93040962626002	0.0166089735195908	NA		DMRs-up	1.77965720731699	Ssh2	mm10_genes_promoters
chr11	77348100	77348664	565	*	chr11_77348100_77348664	0	1.14902377191648	0	7.76322805826814	7.82849390845585	7.06951940144694	3.93040962626002	0.0166089735195908	NA		DMRs-up	1.77965720731699	NA	mm10_genes_exons
chr11	77348100	77348664	565	*	chr11_77348100_77348664	0	1.14902377191648	0	7.76322805826814	7.82849390845585	7.06951940144694	3.93040962626002	0.0166089735195908	NA		DMRs-up	1.77965720731699	Ssh2	mm10_genes_exons
chr11	77348100	77348664	565	*	chr11_77348100_77348664	0	1.14902377191648	0	7.76322805826814	7.82849390845585	7.06951940144694	3.93040962626002	0.0166089735195908	NA		DMRs-up	1.77965720731699	Ssh2	mm10_genes_introns
chr11	77462258	77462799	542	*	chr11_77462258_77462799	0	0	0	11.0903257975259	4.40352782350642	4.0397253722554	4.66149422991783	0.0173503036920755	NA		DMRs-up	1.76069291910721	NA	mm10_genes_promoters
chr11	77462258	77462799	542	*	chr11_77462258_77462799	0	0	0	11.0903257975259	4.40352782350642	4.0397253722554	4.66149422991783	0.0173503036920755	NA		DMRs-up	1.76069291910721	NA	mm10_genes_1to5kb
chr11	77462258	77462799	542	*	chr11_77462258_77462799	0	0	0	11.0903257975259	4.40352782350642	4.0397253722554	4.66149422991783	0.0173503036920755	NA		DMRs-up	1.76069291910721	Coro6	mm10_genes_1to5kb
chr11	77462258	77462799	542	*	chr11_77462258_77462799	0	0	0	11.0903257975259	4.40352782350642	4.0397253722554	4.66149422991783	0.0173503036920755	NA		DMRs-up	1.76069291910721	NA	mm10_genes_5UTRs
chr11	77462258	77462799	542	*	chr11_77462258_77462799	0	0	0	11.0903257975259	4.40352782350642	4.0397253722554	4.66149422991783	0.0173503036920755	NA		DMRs-up	1.76069291910721	NA	mm10_genes_exons
chr11	79710878	79712224	1347	*	chr11_79710878_79712224	0	0	0	8.87226063802074	6.84993216989887	7.06951940144694	4.89682416979149	0.00643896656162068	NA		DMRs-up	2.19118383024897	Mir193a	mm10_genes_promoters
chr11	79710878	79712224	1347	*	chr11_79710878_79712224	0	0	0	8.87226063802074	6.84993216989887	7.06951940144694	4.89682416979149	0.00643896656162068	NA		DMRs-up	2.19118383024897	NA	mm10_genes_intergenic
chr11	84828697	84829305	609	*	chr11_84828697_84829305	0	0	0	3.32709773925778	11.2534599934053	3.53475970072347	4.58073501868436	0.0257125186951505	NA		DMRs-up	1.58985537952871	4930502E09Rik	mm10_genes_promoters
chr11	84828697	84829305	609	*	chr11_84828697_84829305	0	0	0	3.32709773925778	11.2534599934053	3.53475970072347	4.58073501868436	0.0257125186951505	NA		DMRs-up	1.58985537952871	Dhrs11	mm10_genes_promoters
chr11	84828697	84829305	609	*	chr11_84828697_84829305	0	0	0	3.32709773925778	11.2534599934053	3.53475970072347	4.58073501868436	0.0257125186951505	NA		DMRs-up	1.58985537952871	Dhrs11	mm10_genes_exons
chr11	84828697	84829305	609	*	chr11_84828697_84829305	0	0	0	3.32709773925778	11.2534599934053	3.53475970072347	4.58073501868436	0.0257125186951505	NA		DMRs-up	1.58985537952871	Dhrs11	mm10_genes_intronexonboundaries
chr11	87737251	87737907	657	*	chr11_87737251_87737907	11.7573075685631	4.5960950876659	6.83697534445567	0	0.978561738556981	1.00993134306385	-3.34468591171315	0.0134459346924505	NA		DMRs-down	1.87140900246529	Supt4a	mm10_genes_promoters
chr11	87737251	87737907	657	*	chr11_87737251_87737907	11.7573075685631	4.5960950876659	6.83697534445567	0	0.978561738556981	1.00993134306385	-3.34468591171315	0.0134459346924505	NA		DMRs-down	1.87140900246529	Supt4a	mm10_genes_introns
chr11	97279782	97280525	744	*	chr11_97279782_97280525	0	0	0	12.1993583772785	6.84993216989887	2.0198626861277	4.77302931041836	0.0187704004598439	NA		DMRs-up	1.7265264617609	NA	mm10_genes_promoters
chr11	97279782	97280525	744	*	chr11_97279782_97280525	0	0	0	12.1993583772785	6.84993216989887	2.0198626861277	4.77302931041836	0.0187704004598439	NA		DMRs-up	1.7265264617609	Npepps	mm10_genes_exons
chr11	97279782	97280525	744	*	chr11_97279782_97280525	0	0	0	12.1993583772785	6.84993216989887	2.0198626861277	4.77302931041836	0.0187704004598439	NA		DMRs-up	1.7265264617609	NA	mm10_genes_introns
chr11	97279782	97280525	744	*	chr11_97279782_97280525	0	0	0	12.1993583772785	6.84993216989887	2.0198626861277	4.77302931041836	0.0187704004598439	NA		DMRs-up	1.7265264617609	Npepps	mm10_genes_introns
chr11	97279782	97280525	744	*	chr11_97279782_97280525	0	0	0	12.1993583772785	6.84993216989887	2.0198626861277	4.77302931041836	0.0187704004598439	NA		DMRs-up	1.7265264617609	Npepps	mm10_genes_intronexonboundaries
chr11	98863489	98864070	582	*	chr11_98863489_98864070	0	0	0	4.43613031901037	3.42496608494943	6.56455372991502	4.2435749953996	0.0383280166276793	NA		DMRs-up	1.41648365374176	Wipf2	mm10_genes_promoters
chr11	98863489	98864070	582	*	chr11_98863489_98864070	0	0	0	4.43613031901037	3.42496608494943	6.56455372991502	4.2435749953996	0.0383280166276793	NA		DMRs-up	1.41648365374176	Wipf2	mm10_genes_5UTRs
chr11	98863489	98864070	582	*	chr11_98863489_98864070	0	0	0	4.43613031901037	3.42496608494943	6.56455372991502	4.2435749953996	0.0383280166276793	NA		DMRs-up	1.41648365374176	Wipf2	mm10_genes_exons
chr11	98863489	98864070	582	*	chr11_98863489_98864070	0	0	0	4.43613031901037	3.42496608494943	6.56455372991502	4.2435749953996	0.0383280166276793	NA		DMRs-up	1.41648365374176	Wipf2	mm10_genes_introns
chr11	98982168	98983029	862	*	chr11_98982168_98983029	0	0	0	3.32709773925778	3.42496608494943	7.06951940144694	4.18727122751404	0.0461438224301157	NA		DMRs-up	1.33588643253822	Gjd3	mm10_genes_exons
chr11	98982168	98983029	862	*	chr11_98982168_98983029	0	0	0	3.32709773925778	3.42496608494943	7.06951940144694	4.18727122751404	0.0461438224301157	NA		DMRs-up	1.33588643253822	Gjd3	mm10_genes_intronexonboundaries
chr11	102088448	102088829	382	*	chr11_102088448_102088829	0	0	0	7.76322805826814	2.44640434639245	4.0397253722554	4.20655754666512	0.0461746188325529	NA		DMRs-up	1.33559668093595	Mpp2	mm10_genes_promoters
chr11	102088448	102088829	382	*	chr11_102088448_102088829	0	0	0	7.76322805826814	2.44640434639245	4.0397253722554	4.20655754666512	0.0461746188325529	NA		DMRs-up	1.33559668093595	Mpp2	mm10_genes_1to5kb
chr11	102088448	102088829	382	*	chr11_102088448_102088829	0	0	0	7.76322805826814	2.44640434639245	4.0397253722554	4.20655754666512	0.0461746188325529	NA		DMRs-up	1.33559668093595	Mpp2	mm10_genes_intronexonboundaries
chr11	103117220	103117987	768	*	chr11_103117220_103117987	0	0	0	15.5264561165363	5.3820895620634	3.02979402919155	4.95349034020175	0.0121405431563866	NA		DMRs-up	1.91576188290288	Hexim1	mm10_genes_exons
chr11	104231063	104232946	1884	*	chr11_104231063_104232946	0	0	0	7.76322805826814	1.95712347711396	7.57448507297887	4.49479869167435	0.0295808101113606	NA		DMRs-up	1.52898993642175	Mapt	mm10_genes_promoters
chr11	104231063	104232946	1884	*	chr11_104231063_104232946	0	0	0	7.76322805826814	1.95712347711396	7.57448507297887	4.49479869167435	0.0295808101113606	NA		DMRs-up	1.52898993642175	Mapt	mm10_genes_5UTRs
chr11	104231063	104232946	1884	*	chr11_104231063_104232946	0	0	0	7.76322805826814	1.95712347711396	7.57448507297887	4.49479869167435	0.0295808101113606	NA		DMRs-up	1.52898993642175	Mapt	mm10_genes_exons
chr11	104231063	104232946	1884	*	chr11_104231063_104232946	0	0	0	7.76322805826814	1.95712347711396	7.57448507297887	4.49479869167435	0.0295808101113606	NA		DMRs-up	1.52898993642175	Mapt	mm10_genes_introns
chr11	109721320	109721733	414	*	chr11_109721320_109721733	0	1.14902377191648	1.36739506889113	9.98129321777333	5.87137043134189	5.55462238685117	2.98667828886525	0.0437221906063657	NA		DMRs-up	1.35929808678585	Fam20a	mm10_genes_exons
chr11	115266607	115267269	663	*	chr11_115266607_115267269	0	0	0	2.21806515950518	2.93568521567094	11.6142104452343	4.470822590688	0.0394320995856671	NA		DMRs-up	1.40415009804234	Grin2c	mm10_genes_1to5kb
chr11	115266607	115267269	663	*	chr11_115266607_115267269	0	0	0	2.21806515950518	2.93568521567094	11.6142104452343	4.470822590688	0.0394320995856671	NA		DMRs-up	1.40415009804234	Grin2c	mm10_genes_5UTRs
chr11	115266607	115267269	663	*	chr11_115266607_115267269	0	0	0	2.21806515950518	2.93568521567094	11.6142104452343	4.470822590688	0.0394320995856671	NA		DMRs-up	1.40415009804234	Grin2c	mm10_genes_exons
chr11	115266607	115267269	663	*	chr11_115266607_115267269	0	0	0	2.21806515950518	2.93568521567094	11.6142104452343	4.470822590688	0.0394320995856671	NA		DMRs-up	1.40415009804234	Grin2c	mm10_genes_introns
chr11	115266607	115267269	663	*	chr11_115266607_115267269	0	0	0	2.21806515950518	2.93568521567094	11.6142104452343	4.470822590688	0.0394320995856671	NA		DMRs-up	1.40415009804234	Grin2c	mm10_genes_intronexonboundaries
chr11	115367036	115367842	807	*	chr11_115367036_115367842	0	0	0	11.0903257975259	5.87137043134189	3.53475970072347	4.73320143524407	0.014532674368406	NA		DMRs-up	1.83765445751438	Hid1	mm10_genes_promoters
chr11	115367036	115367842	807	*	chr11_115367036_115367842	0	0	0	11.0903257975259	5.87137043134189	3.53475970072347	4.73320143524407	0.014532674368406	NA		DMRs-up	1.83765445751438	Hid1	mm10_genes_exons
chr11	115367036	115367842	807	*	chr11_115367036_115367842	0	0	0	11.0903257975259	5.87137043134189	3.53475970072347	4.73320143524407	0.014532674368406	NA		DMRs-up	1.83765445751438	Hid1	mm10_genes_introns
chr11	115367036	115367842	807	*	chr11_115367036_115367842	0	0	0	11.0903257975259	5.87137043134189	3.53475970072347	4.73320143524407	0.014532674368406	NA		DMRs-up	1.83765445751438	Hid1	mm10_genes_intronexonboundaries
chr11	116281204	116281662	459	*	chr11_116281204_116281662	0	0	0	11.0903257975259	3.42496608494943	3.02979402919155	4.50281824028268	0.0291976114945594	NA		DMRs-up	1.53465267448173	Galr2	mm10_genes_promoters
chr11	116281204	116281662	459	*	chr11_116281204_116281662	0	0	0	11.0903257975259	3.42496608494943	3.02979402919155	4.50281824028268	0.0291976114945594	NA		DMRs-up	1.53465267448173	Galr2	mm10_genes_5UTRs
chr11	116281204	116281662	459	*	chr11_116281204_116281662	0	0	0	11.0903257975259	3.42496608494943	3.02979402919155	4.50281824028268	0.0291976114945594	NA		DMRs-up	1.53465267448173	Galr2	mm10_genes_exons
chr11	117076625	117077062	438	*	chr11_117076625_117077062	0	0	0	14.4174235367837	4.40352782350642	1.00993134306385	4.68062811086084	0.0354716263134589	NA		DMRs-up	1.45011889941163	Snhg20	mm10_genes_promoters
chr11	117076625	117077062	438	*	chr11_117076625_117077062	0	0	0	14.4174235367837	4.40352782350642	1.00993134306385	4.68062811086084	0.0354716263134589	NA		DMRs-up	1.45011889941163	NA	mm10_genes_promoters
chr11	117076625	117077062	438	*	chr11_117076625_117077062	0	0	0	14.4174235367837	4.40352782350642	1.00993134306385	4.68062811086084	0.0354716263134589	NA		DMRs-up	1.45011889941163	Mir6516	mm10_genes_promoters
chr11	117076625	117077062	438	*	chr11_117076625_117077062	0	0	0	14.4174235367837	4.40352782350642	1.00993134306385	4.68062811086084	0.0354716263134589	NA		DMRs-up	1.45011889941163	Snhg20	mm10_genes_exons
chr11	117076625	117077062	438	*	chr11_117076625_117077062	0	0	0	14.4174235367837	4.40352782350642	1.00993134306385	4.68062811086084	0.0354716263134589	NA		DMRs-up	1.45011889941163	Mir6516	mm10_genes_exons
chr11	117076625	117077062	438	*	chr11_117076625_117077062	0	0	0	14.4174235367837	4.40352782350642	1.00993134306385	4.68062811086084	0.0354716263134589	NA		DMRs-up	1.45011889941163	Snhg20	mm10_genes_introns
chr11	117076625	117077062	438	*	chr11_117076625_117077062	0	0	0	14.4174235367837	4.40352782350642	1.00993134306385	4.68062811086084	0.0354716263134589	NA		DMRs-up	1.45011889941163	NA	mm10_genes_introns
chr11	117076625	117077062	438	*	chr11_117076625_117077062	0	0	0	14.4174235367837	4.40352782350642	1.00993134306385	4.68062811086084	0.0354716263134589	NA		DMRs-up	1.45011889941163	Snhg20	mm10_genes_intronexonboundaries
chr11	117076625	117077062	438	*	chr11_117076625_117077062	0	0	0	14.4174235367837	4.40352782350642	1.00993134306385	4.68062811086084	0.0354716263134589	NA		DMRs-up	1.45011889941163	NA	mm10_genes_intronexonboundaries
chr11	117809662	117810160	499	*	chr11_117809662_117810160	0	0	0	4.43613031901037	6.36065130062038	4.54469104378732	4.33439571532552	0.0298923749050532	NA		DMRs-up	1.5244395795346	Syngr2	mm10_genes_1to5kb
chr11	117809662	117810160	499	*	chr11_117809662_117810160	0	0	0	4.43613031901037	6.36065130062038	4.54469104378732	4.33439571532552	0.0298923749050532	NA		DMRs-up	1.5244395795346	Syngr2	mm10_genes_introns
chr11	117809662	117810160	499	*	chr11_117809662_117810160	0	0	0	4.43613031901037	6.36065130062038	4.54469104378732	4.33439571532552	0.0298923749050532	NA		DMRs-up	1.5244395795346	Afmid	mm10_genes_introns
chr11	119089984	119091203	1220	*	chr11_119089984_119091203	0	0	0	4.43613031901037	6.36065130062038	6.56455372991502	4.51541972351296	0.0196120845551261	NA		DMRs-up	1.70747624301379	Cbx4	mm10_genes_1to5kb
chr11	119490996	119491996	1001	*	chr11_119490996_119491996	0	0	0	6.65419547851555	4.40352782350642	2.52482835765962	4.14159497184867	0.0494417896721469	NA		DMRs-up	1.30590581723416	Endov	mm10_genes_promoters
chr11	119490996	119491996	1001	*	chr11_119490996_119491996	0	0	0	6.65419547851555	4.40352782350642	2.52482835765962	4.14159497184867	0.0494417896721469	NA		DMRs-up	1.30590581723416	A930037H05Rik	mm10_genes_promoters
chr11	119490996	119491996	1001	*	chr11_119490996_119491996	0	0	0	6.65419547851555	4.40352782350642	2.52482835765962	4.14159497184867	0.0494417896721469	NA		DMRs-up	1.30590581723416	Endov	mm10_genes_5UTRs
chr11	119490996	119491996	1001	*	chr11_119490996_119491996	0	0	0	6.65419547851555	4.40352782350642	2.52482835765962	4.14159497184867	0.0494417896721469	NA		DMRs-up	1.30590581723416	Endov	mm10_genes_exons
chr11	119490996	119491996	1001	*	chr11_119490996_119491996	0	0	0	6.65419547851555	4.40352782350642	2.52482835765962	4.14159497184867	0.0494417896721469	NA		DMRs-up	1.30590581723416	A930037H05Rik	mm10_genes_exons
chr11	119490996	119491996	1001	*	chr11_119490996_119491996	0	0	0	6.65419547851555	4.40352782350642	2.52482835765962	4.14159497184867	0.0494417896721469	NA		DMRs-up	1.30590581723416	Endov	mm10_genes_introns
chr11	119490996	119491996	1001	*	chr11_119490996_119491996	0	0	0	6.65419547851555	4.40352782350642	2.52482835765962	4.14159497184867	0.0494417896721469	NA		DMRs-up	1.30590581723416	A930037H05Rik	mm10_genes_introns
chr11	119490996	119491996	1001	*	chr11_119490996_119491996	0	0	0	6.65419547851555	4.40352782350642	2.52482835765962	4.14159497184867	0.0494417896721469	NA		DMRs-up	1.30590581723416	A930037H05Rik	mm10_genes_intronexonboundaries
chr11	121387753	121388238	486	*	chr11_121387753_121388238	0	1.14902377191648	1.36739506889113	9.98129321777333	6.36065130062038	4.54469104378732	2.95112992088744	0.0489261233995724	NA		DMRs-up	1.31045919365905	Rab40b	mm10_genes_promoters
chr11	121387753	121388238	486	*	chr11_121387753_121388238	0	1.14902377191648	1.36739506889113	9.98129321777333	6.36065130062038	4.54469104378732	2.95112992088744	0.0489261233995724	NA		DMRs-up	1.31045919365905	Mir7236	mm10_genes_promoters
chr11	121387753	121388238	486	*	chr11_121387753_121388238	0	1.14902377191648	1.36739506889113	9.98129321777333	6.36065130062038	4.54469104378732	2.95112992088744	0.0489261233995724	NA		DMRs-up	1.31045919365905	Rab40b	mm10_genes_exons
chr11	121387753	121388238	486	*	chr11_121387753_121388238	0	1.14902377191648	1.36739506889113	9.98129321777333	6.36065130062038	4.54469104378732	2.95112992088744	0.0489261233995724	NA		DMRs-up	1.31045919365905	Rab40b	mm10_genes_introns
chr11	121387753	121388238	486	*	chr11_121387753_121388238	0	1.14902377191648	1.36739506889113	9.98129321777333	6.36065130062038	4.54469104378732	2.95112992088744	0.0489261233995724	NA		DMRs-up	1.31045919365905	Rab40b	mm10_genes_intronexonboundaries
chr12	16653560	16654105	546	*	chr12_16653560_16654105	0	0	0	3.32709773925778	8.31777477773434	10.6042791021704	4.87923358627897	0.0107948603828138	NA		DMRs-up	1.96678297031592	Ntsr2	mm10_genes_promoters
chr12	16653560	16654105	546	*	chr12_16653560_16654105	0	0	0	3.32709773925778	8.31777477773434	10.6042791021704	4.87923358627897	0.0107948603828138	NA		DMRs-up	1.96678297031592	Ntsr2	mm10_genes_exons
chr12	20990202	20991305	1104	*	chr12_20990202_20991305	0	0	0	1.10903257975259	5.3820895620634	11.6142104452343	4.58415939273874	0.0379985973157009	NA		DMRs-up	1.42023243468041	Asap2	mm10_genes_promoters
chr12	20990202	20991305	1104	*	chr12_20990202_20991305	0	0	0	1.10903257975259	5.3820895620634	11.6142104452343	4.58415939273874	0.0379985973157009	NA		DMRs-up	1.42023243468041	NA	mm10_genes_promoters
chr12	20990202	20991305	1104	*	chr12_20990202_20991305	0	0	0	1.10903257975259	5.3820895620634	11.6142104452343	4.58415939273874	0.0379985973157009	NA		DMRs-up	1.42023243468041	Asap2	mm10_genes_exons
chr12	20990202	20991305	1104	*	chr12_20990202_20991305	0	0	0	1.10903257975259	5.3820895620634	11.6142104452343	4.58415939273874	0.0379985973157009	NA		DMRs-up	1.42023243468041	NA	mm10_genes_exons
chr12	20990202	20991305	1104	*	chr12_20990202_20991305	0	0	0	1.10903257975259	5.3820895620634	11.6142104452343	4.58415939273874	0.0379985973157009	NA		DMRs-up	1.42023243468041	Asap2	mm10_genes_introns
chr12	20990202	20991305	1104	*	chr12_20990202_20991305	0	0	0	1.10903257975259	5.3820895620634	11.6142104452343	4.58415939273874	0.0379985973157009	NA		DMRs-up	1.42023243468041	NA	mm10_genes_introns
chr12	33956951	33958701	1751	*	chr12_33956951_33958701	0	0	0	2.21806515950518	5.3820895620634	10.6042791021704	4.59098513030389	0.0263756697773007	NA		DMRs-up	1.57879650318648	Twist1	mm10_genes_promoters
chr12	33956951	33958701	1751	*	chr12_33956951_33958701	0	0	0	2.21806515950518	5.3820895620634	10.6042791021704	4.59098513030389	0.0263756697773007	NA		DMRs-up	1.57879650318648	Twist1	mm10_genes_5UTRs
chr12	33956951	33958701	1751	*	chr12_33956951_33958701	0	0	0	2.21806515950518	5.3820895620634	10.6042791021704	4.59098513030389	0.0263756697773007	NA		DMRs-up	1.57879650318648	Twist1	mm10_genes_exons
chr12	36317125	36317388	264	*	chr12_36317125_36317388	0	0	0	9.98129321777333	4.40352782350642	6.05958805838309	4.73238641631596	0.0123843380636513	NA		DMRs-up	1.9071272012692	Sostdc1	mm10_genes_exons
chr12	57230278	57230924	647	*	chr12_57230278_57230924	0	0	0	6.65419547851555	7.82849390845585	4.54469104378732	4.63989906852479	0.0144840474529447	NA		DMRs-up	1.83911006100787	Mipol1	mm10_genes_promoters
chr12	57230278	57230924	647	*	chr12_57230278_57230924	0	0	0	6.65419547851555	7.82849390845585	4.54469104378732	4.63989906852479	0.0144840474529447	NA		DMRs-up	1.83911006100787	Prps1l3	mm10_genes_5UTRs
chr12	57230278	57230924	647	*	chr12_57230278_57230924	0	0	0	6.65419547851555	7.82849390845585	4.54469104378732	4.63989906852479	0.0144840474529447	NA		DMRs-up	1.83911006100787	Mipol1	mm10_genes_5UTRs
chr12	57230278	57230924	647	*	chr12_57230278_57230924	0	0	0	6.65419547851555	7.82849390845585	4.54469104378732	4.63989906852479	0.0144840474529447	NA		DMRs-up	1.83911006100787	Prps1l3	mm10_genes_exons
chr12	57230278	57230924	647	*	chr12_57230278_57230924	0	0	0	6.65419547851555	7.82849390845585	4.54469104378732	4.63989906852479	0.0144840474529447	NA		DMRs-up	1.83911006100787	Mipol1	mm10_genes_exons
chr12	57230278	57230924	647	*	chr12_57230278_57230924	0	0	0	6.65419547851555	7.82849390845585	4.54469104378732	4.63989906852479	0.0144840474529447	NA		DMRs-up	1.83911006100787	Prps1l3	mm10_genes_introns
chr12	57230278	57230924	647	*	chr12_57230278_57230924	0	0	0	6.65419547851555	7.82849390845585	4.54469104378732	4.63989906852479	0.0144840474529447	NA		DMRs-up	1.83911006100787	Mipol1	mm10_genes_introns
chr12	59066731	59067474	744	*	chr12_59066731_59067474	0	0	0	13.3083909570311	2.44640434639245	2.52482835765962	4.55917503177486	0.0343616536324608	NA		DMRs-up	1.46392594419551	Pnn	mm10_genes_promoters
chr12	59066731	59067474	744	*	chr12_59066731_59067474	0	0	0	13.3083909570311	2.44640434639245	2.52482835765962	4.55917503177486	0.0343616536324608	NA		DMRs-up	1.46392594419551	Pnn	mm10_genes_exons
chr12	59066731	59067474	744	*	chr12_59066731_59067474	0	0	0	13.3083909570311	2.44640434639245	2.52482835765962	4.55917503177486	0.0343616536324608	NA		DMRs-up	1.46392594419551	Pnn	mm10_genes_introns
chr12	67220630	67222891	2262	*	chr12_67220630_67222891	0	0	0	9.98129321777333	2.93568521567094	5.04965671531924	4.54149856862955	0.0236590104649597	NA		DMRs-up	1.62600342363855	Mdga2	mm10_genes_promoters
chr12	67220630	67222891	2262	*	chr12_67220630_67222891	0	0	0	9.98129321777333	2.93568521567094	5.04965671531924	4.54149856862955	0.0236590104649597	NA		DMRs-up	1.62600342363855	Mdga2	mm10_genes_1to5kb
chr12	67220630	67222891	2262	*	chr12_67220630_67222891	0	0	0	9.98129321777333	2.93568521567094	5.04965671531924	4.54149856862955	0.0236590104649597	NA		DMRs-up	1.62600342363855	Mdga2	mm10_genes_5UTRs
chr12	67220630	67222891	2262	*	chr12_67220630_67222891	0	0	0	9.98129321777333	2.93568521567094	5.04965671531924	4.54149856862955	0.0236590104649597	NA		DMRs-up	1.62600342363855	Mdga2	mm10_genes_exons
chr12	67220630	67222891	2262	*	chr12_67220630_67222891	0	0	0	9.98129321777333	2.93568521567094	5.04965671531924	4.54149856862955	0.0236590104649597	NA		DMRs-up	1.62600342363855	Mdga2	mm10_genes_introns
